0.028958,-0.20209,0.0081205,-0.94282,-0.51593,0.0081205,-1.813,-0.52495,0.0081205,-2.7401,-0.52587,0.0081205,-3.756,-0.52052,0.0081205,-4.9561,-0.5196,0.0081205,-5.834,-0.51619,0.0081205,-6.6707,-0.3159,0.0081205
0.02907,-0.20197,0.0082061,-0.9427,-0.51592,0.0082061,-1.8129,-0.52496,0.0082061,-2.74,-0.52588,0.0082061,-3.7559,-0.52052,0.0082061,-4.956,-0.51959,0.0082061,-5.8339,-0.51618,0.0082061,-6.6706,-0.31594,0.0082061
0.029235,-0.202,0.00832,-0.94254,-0.51591,0.00832,-1.8127,-0.52497,0.00832,-2.7399,-0.52589,0.00832,-3.7558,-0.52052,0.00832,-4.9559,-0.51958,0.00832,-5.8338,-0.51617,0.00832,-6.6705,-0.31596,0.00832
0.029402,-0.20205,0.008474,-0.94237,-0.51591,0.008474,-1.8126,-0.52498,0.008474,-2.7397,-0.5259,0.008474,-3.7556,-0.52052,0.008474,-4.9557,-0.51957,0.008474,-5.8336,-0.51615,0.008474,-6.6703,-0.31589,0.008474
0.029563,-0.2022,0.0086304,-0.94222,-0.51592,0.0086304,-1.8124,-0.525,0.0086304,-2.7395,-0.52591,0.0086304,-3.7554,-0.52052,0.0086304,-4.9556,-0.51956,0.0086304,-5.8334,-0.51613,0.0086304,-6.6701,-0.3158,0.0086304
0.029684,-0.20235,0.0088302,-0.94211,-0.51593,0.0088302,-1.8123,-0.52502,0.0088302,-2.7394,-0.52592,0.0088302,-3.7553,-0.52052,0.0088302,-4.9554,-0.51955,0.0088302,-5.8333,-0.51611,0.0088302,-6.67,-0.31567,0.0088302
0.029798,-0.20252,0.0090371,-0.942,-0.51594,0.0090371,-1.8122,-0.52503,0.0090371,-2.7393,-0.52593,0.0090371,-3.7552,-0.52052,0.0090371,-4.9553,-0.51954,0.0090371,-5.8332,-0.51609,0.0090371,-6.6699,-0.31554,0.0090371
0.029896,-0.20254,0.012125,-0.94191,-0.51604,0.012125,-1.8121,-0.52508,0.012125,-2.7392,-0.52596,0.012125,-3.7551,-0.52056,0.012125,-4.9553,-0.51957,0.012125,-5.8331,-0.51614,0.012125,-6.6698,-0.31554,0.012125
0.030121,-0.20198,0.02037,-0.94167,-0.51626,0.02037,-1.8119,-0.52514,0.02037,-2.739,-0.52599,0.02037,-3.7549,-0.52061,0.02037,-4.955,-0.51959,0.02037,-5.8329,-0.51616,0.02037,-6.6696,-0.316,0.02037
0.030869,-0.20024,0.033414,-0.94084,-0.51668,0.033414,-1.811,-0.52524,0.033414,-2.7381,-0.52601,0.033414,-3.754,-0.52071,0.033414,-4.9541,-0.51964,0.033414,-5.832,-0.51619,0.033414,-6.6688,-0.31753,0.033414
0.0326,-0.19662,0.051163,-0.93887,-0.51712,0.051163,-1.8089,-0.52531,0.051163,-2.7361,-0.52597,0.051163,-3.7519,-0.52087,0.051163,-4.9519,-0.51972,0.051163,-5.8301,-0.51633,0.051163,-6.6669,-0.32058,0.051163
0.035803,-0.191,0.073794,-0.93526,-0.51736,0.073794,-1.8051,-0.52532,0.073794,-2.7325,-0.52583,0.073794,-3.7482,-0.52101,0.073794,-4.9481,-0.51982,0.073794,-5.8266,-0.51667,0.073794,-6.6635,-0.32553,0.073794
0.040793,-0.18344,0.1015,-0.9296,-0.51729,0.1015,-1.7994,-0.52519,0.1015,-2.7269,-0.52562,0.1015,-3.7425,-0.52117,0.1015,-4.9423,-0.51992,0.1015,-5.8211,-0.51715,0.1015,-6.6581,-0.33212,0.1015
0.047844,-0.17499,0.13414,-0.92172,-0.51678,0.13414,-1.7914,-0.52475,0.13414,-2.7191,-0.52533,0.13414,-3.7346,-0.52128,0.13414,-4.9342,-0.52003,0.13414,-5.8134,-0.51774,0.13414,-6.6507,-0.33985,0.13414
0.05697,-0.16667,0.17203,-0.91165,-0.51597,0.17203,-1.7813,-0.52427,0.17203,-2.7092,-0.52501,0.17203,-3.7245,-0.52136,0.17203,-4.924,-0.5201,0.17203,-5.8036,-0.51838,0.17203,-6.6411,-0.34738,0.17203
