0.64156,-0.11544,-0.01543,-1.2005e+05,667.41,0.65167,-0.10533,-0.0094099,-1.0954e+05,456.53,0.65178,-0.10522,-0.009517,-1.0943e+05,346.49,0.64993,-0.10707,-0.01006,-1.1136e+05,477.72,0.65526,-0.10174,-0.011834,-1.0581e+05,444.76,0.65501,-0.10199,-0.0099837,-1.0607e+05,463.64
0.64114,-0.11586,0.023701,-1.205e+05,1946,0.65141,-0.10559,0.013286,-1.0982e+05,996.03,0.65161,-0.10539,0.013935,-1.0961e+05,871.84,0.6498,-0.1072,0.0038445,-1.1148e+05,107.97,0.6552,-0.1018,-0.0013601,-1.0587e+05,-300.74,0.65504,-0.10196,-0.0032975,-1.0604e+05,-649.98
0.64048,-0.11652,-0.031433,-1.2118e+05,1238.1,0.65097,-0.10603,-0.022828,-1.1027e+05,598.63,0.65135,-0.10565,-0.014319,-1.0987e+05,419.06,0.64972,-0.10728,-0.0052308,-1.1157e+05,125.36,0.65529,-0.10171,0.002803,-1.0578e+05,-237.24,0.65531,-0.10169,0.011166,-1.0576e+05,-500.29
0.6397,-0.1173,-0.08601,-1.2199e+05,-809.45,0.65043,-0.10657,-0.061909,-1.1084e+05,-882.11,0.65105,-0.10595,-0.037625,-1.1018e+05,-597.05,0.64967,-0.10733,-0.00402,-1.1163e+05,89.574,0.6555,-0.1015,0.022129,-1.0556e+05,232.88,0.65576,-0.10124,0.044421,-1.0529e+05,451.15
0.63886,-0.11814,-0.043127,-1.2287e+05,1470.1,0.6498,-0.1072,-0.021122,-1.1149e+05,2085.1,0.65072,-0.10628,-0.016197,-1.1053e+05,723.6,0.64964,-0.10736,-3.0997e-05,-1.1165e+05,242.84,0.65579,-0.10121,0.0089112,-1.0526e+05,-1027.4,0.65633,-0.10067,0.019446,-1.047e+05,-1805
0.6381,-0.1189,0.012778,-1.2366e+05,2414.5,0.64921,-0.10779,-0.0053885,-1.121e+05,842.02,0.6504,-0.1066,0.0038626,-1.1086e+05,812.32,0.64963,-0.10737,-0.0021052,-1.1167e+05,-244.16,0.65608,-0.10092,0.0071872,-1.0495e+05,-479.93,0.65689,-0.10011,0.0094316,-1.0412e+05,-844.39
0.63746,-0.11954,-0.01313,-1.2432e+05,1202.6,0.64873,-0.10827,-0.019725,-1.126e+05,98.483,0.65014,-0.10686,-0.0082064,-1.1113e+05,414.66,0.64963,-0.10737,-0.0047158,-1.1167e+05,-98.915,0.65634,-0.10066,0.0067631,-1.0468e+05,-33.027,0.65736,-0.099641,0.013562,-1.0363e+05,-76.364
0.63696,-0.12004,-0.027811,-1.2484e+05,366.7,0.64834,-0.10866,-0.018383,-1.13e+05,513.19,0.64994,-0.10706,-0.010754,-1.1135e+05,188.74,0.64963,-0.10737,0.00016619,-1.1166e+05,12.576,0.65656,-0.10044,0.0087284,-1.0446e+05,-437.04,0.65775,-0.099251,0.017574,-1.0322e+05,-634.24
0.63667,-0.12033,-0.015303,-1.2515e+05,3.8825,0.64809,-0.10891,-0.012378,-1.1327e+05,5.2778,0.6498,-0.1072,-0.0055535,-1.1149e+05,71.848,0.64964,-0.10736,0.0011081,-1.1165e+05,-7.6488,0.65671,-0.10029,0.0079892,-1.043e+05,-93.265,0.65802,-0.098984,0.014484,-1.0294e+05,-47.348
0.63657,-0.12043,0.0014289,-1.2525e+05,-57.57,0.64799,-0.10901,-0.00037783,-1.1337e+05,-65.573,0.64974,-0.10726,0.0005447,-1.1155e+05,-7.6644,0.64965,-0.10735,0.00044831,-1.1164e+05,-145.91,0.65678,-0.10022,0.0013215,-1.0423e+05,-168.04,0.65814,-0.098864,0.0011938,-1.0282e+05,-248.67
0.63661,-0.12039,-0.0017782,-1.2521e+05,-314.42,0.64798,-0.10902,-0.002024,-1.1338e+05,-201.81,0.64974,-0.10726,-0.0016492,-1.1156e+05,-152.18,0.64966,-0.10734,-0.00072538,-1.1163e+05,-71.806,0.6568,-0.1002,0.00012513,-1.0421e+05,-4.1949,0.65816,-0.09884,9.8927e-05,-1.0279e+05,29.872
0.63673,-0.12027,0.0055892,-1.2508e+05,-310.42,0.64805,-0.10895,0.0039926,-1.1331e+05,-128.25,0.64977,-0.10723,0.0023647,-1.1152e+05,-65.377,0.64967,-0.10733,0.0011597,-1.1163e+05,20.197,0.65678,-0.10022,-0.00046008,-1.0423e+05,93.778,0.65811,-0.098894,-0.0014174,-1.0285e+05,165.3
0.63694,-0.12006,0.021088,-1.2486e+05,-17.436,0.64818,-0.10882,0.0095319,-1.1317e+05,-466.51,0.64983,-0.10717,0.0079791,-1.1145e+05,-33.827,0.64967,-0.10733,0.00028298,-1.1162e+05,-172.28,0.65671,-0.10029,-0.0033897,-1.043e+05,140.84,0.65798,-0.099016,-0.0080328,-1.0298e+05,263.19
0.63716,-0.11984,0.014194,-1.2463e+05,-327.34,0.64833,-0.10867,0.0068619,-1.1302e+05,-509.46,0.64991,-0.10709,0.0051654,-1.1137e+05,-158.47,0.64968,-0.10732,-0.00021679,-1.1162e+05,-95.541,0.65664,-0.10036,-0.0028881,-1.0437e+05,237.56,0.65785,-0.099152,-0.006709,-1.0312e+05,383.67
0.63737,-0.11963,-0.0034208,-1.2442e+05,-619.84,0.64847,-0.10853,-0.0024885,-1.1287e+05,-438.01,0.64999,-0.10701,-0.0015697,-1.1129e+05,-248.61,0.64968,-0.10732,-0.00048969,-1.1162e+05,-23.078,0.65657,-0.10043,0.00046286,-1.0445e+05,175.37,0.65771,-0.099289,0.001639,-1.0326e+05,370.53
0.63755,-0.11945,-0.0020947,-1.2423e+05,-435.81,0.6486,-0.1084,-0.00076818,-1.1274e+05,-249.17,0.65006,-0.10694,-0.00052104,-1.1122e+05,-156.55,0.64968,-0.10732,0.00037834,-1.1161e+05,22.531,0.6565,-0.1005,0.00099359,-1.0452e+05,158.73,0.65759,-0.099413,0.0014154,-1.0339e+05,271.04
0.63769,-0.11931,-0.0019944,-1.2408e+05,-396.89,0.64871,-0.10829,-0.00013104,-1.1262e+05,-198.02,0.65012,-0.10688,-0.00061656,-1.1116e+05,-168.1,0.64968,-0.10732,-4.8207e-05,-1.1161e+05,-22.278,0.65645,-0.10055,-0.00042094,-1.0457e+05,46.927,0.65748,-0.099517,-0.000203,-1.035e+05,127.29
0.63779,-0.11921,0.0029433,-1.2398e+05,-45.457,0.64879,-0.10821,0.0024811,-1.1254e+05,-14.811,0.65016,-0.10684,0.001028,-1.1111e+05,-15.872,0.64968,-0.10732,-0.00044053,-1.1161e+05,13.668,0.65641,-0.10059,-0.0022777,-1.0462e+05,25.497,0.65741,-0.099592,-0.0034674,-1.0358e+05,41.171
0.63785,-0.11915,0.0053427,-1.2392e+05,2.9373,0.64884,-0.10816,0.0030099,-1.1249e+05,-80.718,0.65019,-0.10681,0.0025202,-1.1108e+05,-33.098,0.64968,-0.10732,0.001106,-1.1161e+05,8.7803,0.65638,-0.10062,0.0010758,-1.0464e+05,111.19,0.65736,-0.099642,3.7895e-05,-1.0363e+05,149.36
0.63787,-0.11913,0.00056318,-1.2389e+05,63.805,0.64886,-0.10814,0.0001714,-1.1246e+05,15.663,0.6502,-0.1068,0.00030368,-1.1107e+05,26.41,0.64968,-0.10732,1.9777e-05,-1.1161e+05,7.4964,0.65637,-0.10063,-3.1248e-05,-1.0466e+05,15.888,0.65733,-0.099666,-0.00013433,-1.0365e+05,11.547
0.63787,-0.11913,0.0002935,-1.2389e+05,-42.252,0.64887,-0.10813,0.00052655,-1.1245e+05,-43.951,0.65021,-0.10679,0.00043757,-1.1106e+05,-41.126,0.64968,-0.10732,0.00029626,-1.1161e+05,-13.636,0.65636,-0.10064,0.000498,-1.0466e+05,12.412,0.65732,-0.099676,0.00042179,-1.0366e+05,21.377
0.63784,-0.11916,-0.0071448,-1.2392e+05,32.294,0.64886,-0.10814,-0.0036199,-1.1247e+05,150.41,0.6502,-0.1068,-0.0031232,-1.1107e+05,36.462,0.64968,-0.10732,-0.00069894,-1.1161e+05,71.537,0.65637,-0.10063,-3.7168e-05,-1.0466e+05,-38.972,0.65734,-0.099662,0.0015629,-1.0365e+05,-46.448
0.6378,-0.1192,-5.9104e-05,-1.2397e+05,50.468,0.64883,-0.10817,0.00039098,-1.1249e+05,49.38,0.65019,-0.10681,0.00031433,-1.1108e+05,19.468,0.64968,-0.10732,0.00033922,-1.1161e+05,22.117,0.65638,-0.10062,0.00035769,-1.0464e+05,3.3353,0.65736,-0.099637,0.00067587,-1.0362e+05,6.6787
0.63774,-0.11926,-0.00018974,-1.2403e+05,295.15,0.6488,-0.1082,-0.00043658,-1.1253e+05,197.7,0.65017,-0.10683,-0.00046783,-1.111e+05,126.81,0.64969,-0.10731,-0.00020302,-1.1161e+05,26.737,0.6564,-0.1006,-0.0005553,-1.0462e+05,-64.551,0.6574,-0.099599,-0.00087938,-1.0358e+05,-133.07
0.63768,-0.11932,-0.0018011,-1.2409e+05,-0.21187,0.64876,-0.10824,-0.00083162,-1.1257e+05,-2.1762,0.65015,-0.10685,-0.00074341,-1.1112e+05,-2.6684,0.64969,-0.10731,-0.00045012,-1.1161e+05,-2.1697,0.65642,-0.10058,9.0095e-05,-1.046e+05,-2.7575,0.65744,-0.099563,0.00079119,-1.0355e+05,-4.4376
0.63772,-0.11928,0.0056913,-1.2405e+05,-24.245,0.64877,-0.10823,0.0022999,-1.1256e+05,-4.0312,0.65016,-0.10684,0.00048901,-1.1111e+05,-2.8219,0.6497,-0.1073,-0.00011961,-1.1159e+05,-8.4665,0.65643,-0.10057,-0.0019638,-1.0459e+05,-4.8345,0.65746,-0.099537,-0.004205,-1.0352e+05,-13.222
0.63804,-0.11896,0.024343,-1.2372e+05,-121.02,0.64895,-0.10805,0.020522,-1.1237e+05,-36.249,0.65025,-0.10675,0.0073125,-1.1102e+05,-35.896,0.64971,-0.10729,-0.0024052,-1.1158e+05,-14.24,0.65635,-0.10065,-0.019036,-1.0468e+05,-24.081,0.65729,-0.099706,-0.028818,-1.0369e+05,-10.53
0.6389,-0.1181,0.054239,-1.2282e+05,-278.01,0.64947,-0.10753,0.048786,-1.1183e+05,-52.852,0.65048,-0.10652,0.01373,-1.1078e+05,-76.694,0.64972,-0.10728,-0.0065642,-1.1157e+05,-51.583,0.65606,-0.10094,-0.060125,-1.0497e+05,-122.98,0.65675,-0.10025,-0.082325,-1.0426e+05,-98.288
0.64046,-0.11654,0.12305,-1.2121e+05,-204.22,0.65046,-0.10654,0.10384,-1.108e+05,25.059,0.65091,-0.10609,0.032435,-1.1033e+05,-65.069,0.6497,-0.1073,-0.019218,-1.1159e+05,-59.686,0.65546,-0.10154,-0.09789,-1.056e+05,-128.34,0.65564,-0.10136,-0.16124,-1.0541e+05,-204.36
0.6427,-0.1143,0.040223,-1.1888e+05,-342.6,0.65198,-0.10502,0.011727,-1.0922e+05,-311.76,0.65156,-0.10544,0.013773,-1.0966e+05,-72.791,0.64962,-0.10738,0.013638,-1.1167e+05,124.19,0.6545,-0.1025,0.041361,-1.066e+05,537.05,0.65394,-0.10306,0.024738,-1.0719e+05,621.01
0.64541,-0.11159,0.10851,-1.1606e+05,-642.51,0.65384,-0.10316,0.10372,-1.0729e+05,-232.62,0.65235,-0.10465,0.028249,-1.0884e+05,-216.57,0.64947,-0.10753,-0.032513,-1.1183e+05,-112.86,0.65318,-0.10382,-0.14977,-1.0797e+05,-187.36,0.65169,-0.10531,-0.1951,-1.0952e+05,-79.25
0.64832,-0.10868,0.044356,-1.1303e+05,-382.37,0.65583,-0.10117,0.011345,-1.0521e+05,-369.28,0.6532,-0.1038,0.01958,-1.0795e+05,-57.373,0.64922,-0.10778,0.029943,-1.121e+05,282.16,0.6516,-0.1054,0.076926,-1.0961e+05,895.81,0.649,-0.108,0.03894,-1.1232e+05,898.23
0.65091,-0.10609,0.018369,-1.1033e+05,-683.73,0.65765,-0.099345,-0.0034716,-1.0332e+05,-548.62,0.65396,-0.10304,0.02472,-1.0716e+05,-145.15,0.64895,-0.10805,0.033037,-1.1238e+05,140.04,0.65007,-0.10693,0.033927,-1.1121e+05,467.88,0.64649,-0.11051,0.088089,-1.1494e+05,942.32
0.65265,-0.10435,0.019615,-1.0852e+05,-208.71,0.65915,-0.097848,0.0078097,-1.0176e+05,-245.6,0.65444,-0.10256,0.03181,-1.0667e+05,40.674,0.64862,-0.10838,0.060372,-1.1272e+05,267.7,0.64851,-0.10849,0.08247,-1.1283e+05,558.16,0.6442,-0.1128,0.12644,-1.1732e+05,912.86
0.65408,-0.10292,0.081292,-1.0704e+05,-185.16,0.6604,-0.096603,0.060093,-1.0047e+05,-104.91,0.65481,-0.10219,0.042061,-1.0628e+05,-20.856,0.64839,-0.10861,0.049174,-1.1296e+05,151.37,0.64738,-0.10962,0.050174,-1.1401e+05,304.81,0.64241,-0.11459,0.032959,-1.1917e+05,405.54
0.65559,-0.10141,0.068188,-1.0546e+05,161.19,0.66118,-0.095823,0.047684,-99658,204.57,0.65515,-0.10185,0.045068,-1.0593e+05,209.75,0.64821,-0.10879,0.067165,-1.1314e+05,433.06,0.64681,-0.11019,0.085142,-1.146e+05,581.34,0.64129,-0.11571,0.089007,-1.2034e+05,752.79
0.65613,-0.10087,-0.067099,-1.0491e+05,-137.15,0.6614,-0.095597,-0.049568,-99420,-83.457,0.65563,-0.10137,-0.02733,-1.0542e+05,-160.13,0.64802,-0.10898,-0.052212,-1.1334e+05,-50.692,0.64678,-0.11022,-0.03262,-1.1463e+05,-101.22,0.64084,-0.11616,-0.039855,-1.2081e+05,-66.459
0.65615,-0.10085,-0.043073,-1.0488e+05,401.92,0.6612,-0.095799,-0.035748,-99630,332.37,0.65588,-0.10112,-0.016249,-1.0517e+05,185.55,0.64817,-0.10883,0.0039242,-1.1318e+05,-4.39,0.6473,-0.1097,0.028454,-1.1409e+05,-161.85,0.64146,-0.11554,0.051472,-1.2016e+05,-324.11
0.65434,-0.10266,-0.029586,-1.0676e+05,567.13,0.65994,-0.097056,-0.013515,-1.0094e+05,197.52,0.65518,-0.10182,0.0094605,-1.059e+05,220.5,0.64847,-0.10853,0.015641,-1.1287e+05,-162.5,0.64824,-0.10876,0.011679,-1.1311e+05,-392.28,0.64339,-0.11361,0.060253,-1.1815e+05,-515.61
0.65214,-0.10486,-0.12017,-1.0905e+05,109.42,0.65862,-0.098378,-0.12284,-1.0231e+05,-306.68,0.6544,-0.1026,-0.070449,-1.0671e+05,-46.21,0.64893,-0.10807,-0.052674,-1.1239e+05,-345.75,0.6493,-0.1077,0.01517,-1.1201e+05,-32.658,0.6455,-0.1115,0.02406,-1.1596e+05,-287.73
0.65008,-0.10692,-0.00207,-1.1119e+05,482.26,0.65738,-0.099622,-0.0010172,-1.0361e+05,317.42,0.65346,-0.10354,0.00070579,-1.0768e+05,230.39,0.64922,-0.10778,0.0046291,-1.1209e+05,79.502,0.65011,-0.10689,0.0012402,-1.1117e+05,-84.733,0.64719,-0.10981,0.017531,-1.142e+05,-90.355
0.64865,-0.10835,-0.12811,-1.1268e+05,-233.32,0.656,-0.101,-0.11002,-1.0503e+05,-28.143,0.65312,-0.10388,-0.062564,-1.0804e+05,-224.93,0.64923,-0.10777,-0.045476,-1.1208e+05,-102.56,0.6512,-0.1058,0.032463,-1.1004e+05,-258.48,0.6486,-0.1084,0.027649,-1.1273e+05,-263.54
0.6483,-0.1087,0.21802,-1.1305e+05,850.51,0.65515,-0.10185,0.27053,-1.0593e+05,1144.9,0.65321,-0.10379,0.17139,-1.0794e+05,533.7,0.64934,-0.10766,0.33463,-1.1197e+05,1129.1,0.65233,-0.10467,0.39096,-1.0887e+05,1206.8,0.64983,-0.10717,0.35014,-1.1147e+05,1023
0.64635,-0.11065,0.12956,-1.1509e+05,1169.4,0.65445,-0.10255,0.048527,-1.0666e+05,458.2,0.6527,-0.1043,0.053849,-1.0848e+05,451.6,0.64979,-0.10721,0.042052,-1.115e+05,107.59,0.65315,-0.10385,-0.0069604,-1.08e+05,-240.41,0.65159,-0.10541,0.0091675,-1.0963e+05,-248.28
0.64498,-0.11202,-0.056211,-1.165e+05,-368.27,0.65371,-0.10329,-0.076532,-1.0742e+05,-611.88,0.65191,-0.10509,-0.036537,-1.0929e+05,-273.45,0.65003,-0.10697,-0.060383,-1.1124e+05,-597.2,0.65335,-0.10365,-0.044502,-1.0779e+05,-468.22,0.6526,-0.1044,-0.056868,-1.0858e+05,-639.53
0.64454,-0.11246,0.18615,-1.1696e+05,110.62,0.65334,-0.10366,0.10495,-1.0781e+05,197.33,0.65194,-0.10506,0.13323,-1.0926e+05,-30.332,0.6498,-0.1072,0.092763,-1.1149e+05,137.86,0.65347,-0.10353,0.097023,-1.0768e+05,-214.26,0.65246,-0.10454,0.10624,-1.0873e+05,184.15
0.64521,-0.11179,-0.12583,-1.1626e+05,-387.41,0.65336,-0.10364,-0.089196,-1.0779e+05,-532.69,0.65244,-0.10456,-0.079123,-1.0874e+05,-321.52,0.6497,-0.1073,-0.11356,-1.1158e+05,-507.77,0.65392,-0.10308,-0.11193,-1.072e+05,-450.4,0.65254,-0.10446,-0.10531,-1.0864e+05,-530.98
0.64361,-0.11339,0.10275,-1.1793e+05,163.31,0.65282,-0.10418,0.052281,-1.0835e+05,74.716,0.65171,-0.10529,0.028446,-1.095e+05,132.98,0.64998,-0.10702,-0.021505,-1.1129e+05,-463.63,0.65415,-0.10285,-0.10817,-1.0696e+05,-586.22,0.65371,-0.10329,0.024632,-1.0743e+05,-296.45
0.64266,-0.11434,-0.06399,-1.1891e+05,-221.3,0.6524,-0.1046,-0.044606,-1.0878e+05,-41.734,0.65112,-0.10588,-0.034943,-1.1012e+05,-149.46,0.64997,-0.10703,-0.049927,-1.1131e+05,-171.44,0.65388,-0.10312,-0.039695,-1.0725e+05,-124.48,0.65382,-0.10318,-0.051704,-1.073e+05,-152.16
0.64358,-0.11342,-0.035913,-1.1795e+05,-157.32,0.65236,-0.10464,-0.01047,-1.0883e+05,282.85,0.65185,-0.10515,-0.033482,-1.0936e+05,0.10448,0.64958,-0.10742,-0.022086,-1.1172e+05,395.25,0.65424,-0.10276,-0.010453,-1.0687e+05,454.96,0.65337,-0.10363,0.00070938,-1.0778e+05,574.64
0.64364,-0.11336,0.29904,-1.1791e+05,1096.8,0.6528,-0.1042,0.26829,-1.0837e+05,1014.1,0.65188,-0.10512,0.18646,-1.0933e+05,846.61,0.65002,-0.10698,0.28476,-1.1127e+05,858.37,0.65427,-0.10273,0.24063,-1.0684e+05,801.28,0.65382,-0.10318,0.26717,-1.0731e+05,791.84
0.64294,-0.11406,0.24622,-1.1863e+05,374.98,0.65288,-0.10412,0.1693,-1.0829e+05,523.29,0.65141,-0.10559,0.15008,-1.0982e+05,247.9,0.6502,-0.1068,0.20976,-1.1108e+05,734.35,0.65383,-0.10317,0.16255,-1.073e+05,512.62,0.65382,-0.10318,0.23294,-1.0731e+05,1177.4
0.64465,-0.11235,0.19021,-1.1685e+05,-669.34,0.65328,-0.10372,0.14067,-1.0787e+05,11.817,0.65257,-0.10443,0.096912,-1.0861e+05,-292.56,0.64986,-0.10714,0.142,-1.1143e+05,209.8,0.65404,-0.10296,0.17759,-1.0708e+05,443.26,0.65282,-0.10418,0.12932,-1.0835e+05,353.44
