0.50494,0.0049426,0.056238,17219,-198.73,0.50519,0.0051919,0.052509,16282,-209.88,0.50568,0.0056765,0.053906,17187,-229.12,0.50568,0.0056806,0.055742,18203,-229.15,0.50505,0.0050473,0.05643,18610,-203.29
0.50513,0.0051273,-0.0084713,-22704,-215.3,0.50537,0.005374,-0.0090891,-21813,-226.3,0.50588,0.0058782,-0.0070321,-14657,-247.82,0.50589,0.0058888,-0.0057649,-10346,-249.2,0.50524,0.0052373,-0.0073923,-15746,-221.42
0.50524,0.005245,-0.022789,-25772,-211.86,0.50549,0.0054918,-0.021019,-23643,-222.49,0.506,0.0060044,-0.019982,-22355,-242.83,0.50601,0.0060145,-0.019451,-21753,-243.49,0.50535,0.0053507,-0.020526,-23104,-216.36
0.5054,0.0054032,0.016258,-6618.3,-223.76,0.50565,0.0056482,0.014489,-6218.1,-234.94,0.50618,0.0061815,0.015617,-2898,-257.33,0.5062,0.0062028,0.013781,-3397.7,-258.41,0.50552,0.0055159,0.017575,-2575.3,-229.75
0.50554,0.0055387,-0.030376,-51164,-229.4,0.50578,0.0057836,-0.029832,-50391,-239.86,0.50633,0.0063287,-0.025908,-42184,-262.39,0.50635,0.0063504,-0.024674,-40851,-264.23,0.50565,0.0056492,-0.028323,-46070,-234.54
0.50572,0.005719,0.011703,9728,-232.56,0.50596,0.0059579,0.011837,9555.7,-243.4,0.50652,0.0065207,0.012125,9688.8,-266.01,0.50655,0.0065463,0.011535,9461.6,-266.99,0.50582,0.0058186,0.0103,9028.1,-237.24
0.50589,0.0058942,-0.017765,-22209,-247.01,0.50613,0.0061253,-0.017509,-21972,-256.82,0.50671,0.0067082,-0.0087892,-10099,-281.69,0.50674,0.006735,-0.0044592,-4638,-283.82,0.50598,0.0059832,-0.013121,-15725,-251.87
0.50604,0.0060359,0.056254,17977,-244.59,0.50626,0.0062586,0.052793,16596,-254.33,0.50686,0.00686,0.053602,16922,-278.51,0.50688,0.0068826,0.05321,16683,-279.32,0.50611,0.0061097,0.051594,15854,-247.63
0.50624,0.0062398,-0.0091167,-8847.7,-260.35,0.50645,0.0064516,-0.0062643,-4953.2,-269.59,0.50708,0.007076,-0.0015584,968.12,-295.91,0.5071,0.0070982,0.00096017,3131.4,-297.78,0.5063,0.0063004,-0.0042211,-2386.7,-263.91
0.50638,0.0063788,-0.034791,-42297,-261.57,0.50658,0.0065773,-0.033498,-40035,-269.78,0.50722,0.0072177,-0.029919,-35467,-296.15,0.50724,0.0072401,-0.027713,-32635,-297.36,0.50642,0.0064226,-0.029781,-35002,-263.28
0.50659,0.0065885,0.035931,19765,-271.5,0.50677,0.0067709,0.035327,19234,-279.72,0.50743,0.0074297,0.034504,18927,-306.78,0.50745,0.0074497,0.034118,18665,-308.04,0.5066,0.0066042,0.034838,19039,-272.85
0.50674,0.0067432,0.025944,8261.8,-281.31,0.50691,0.0069106,0.029557,9707.4,-288.1,0.50759,0.0075856,0.025025,7973.3,-316.5,0.50761,0.0076071,0.023964,7593.3,-318.23,0.50674,0.0067406,0.032484,10994,-281.36
0.50691,0.006912,0.063437,20499,-282.01,0.50706,0.0070649,0.062676,20123,-288.59,0.50776,0.0077552,0.062939,20268,-316.84,0.50777,0.0077746,0.063935,20588,-317.68,0.50689,0.0068855,0.063732,20337,-281.37
0.50711,0.0071132,-0.01956,-32181,-298.13,0.50725,0.0072526,-0.020621,-34119,-304.22,0.50796,0.007959,-0.017173,-27828,-333.93,0.50798,0.0079815,-0.014596,-23235,-335.86,0.50707,0.0070688,-0.020372,-35215,-296.6
0.50727,0.0072695,-0.026595,-30667,-296.47,0.5074,0.0073952,-0.026999,-31165,-301.45,0.50812,0.008116,-0.025133,-28836,-331.14,0.50814,0.0081386,-0.024263,-27743,-332.3,0.50721,0.0072071,-0.02491,-28522,-293.92
0.50748,0.0074772,0.0017894,4272.8,-310.99,0.50759,0.0075859,0.0016424,4172.7,-316.21,0.50832,0.008323,0.0026897,4376.6,-346.89,0.50835,0.0083471,0.0030746,4465,-348.45,0.50739,0.0073913,-0.00098122,2492.2,-308.18
0.50762,0.0076232,0.039667,18156,-315.4,0.50772,0.0077213,0.039677,18579,-319.11,0.50847,0.0084721,0.039243,18352,-350.44,0.5085,0.0084978,0.039558,18114,-352.13,0.50752,0.0075222,0.040412,19274,-310.98
0.50781,0.0078056,0.009094,-14385,-321.27,0.50789,0.0078911,0.0084486,-14347,-325.4,0.50866,0.0086588,0.01091,-12206,-357.01,0.50869,0.0086874,0.012177,-11094,-358.46,0.50769,0.0076884,0.012113,-12394,-317.14
0.50799,0.0079904,0.002773,-8394,-334.06,0.50807,0.0080661,0.0013856,-9494.5,-337.25,0.50885,0.008848,0.00092488,-8567.2,-370.21,0.50888,0.0088793,-0.0010214,-9649.3,-372.36,0.50786,0.0078586,0.0066736,-6927.8,-328.77
0.50816,0.0081647,-0.026183,-30090,-333.71,0.50823,0.0082277,-0.025969,-29837,-336.58,0.50903,0.0090254,-0.026193,-30131,-369.38,0.50906,0.0090578,-0.026697,-30759,-370.86,0.50802,0.0080171,-0.028395,-32875,-328.04
0.50837,0.0083653,-0.019148,-36392,-349.48,0.50842,0.0084191,-0.021911,-38980,-352.31,0.50923,0.0092331,-0.01966,-34441,-386.51,0.50927,0.0092723,-0.018441,-31796,-388.88,0.5082,0.0082046,-0.018856,-35506,-343.6
0.50853,0.0085336,0.085321,34104,-350.5,0.50858,0.0085791,0.084212,33520,-352.38,0.50941,0.0094054,0.083346,33265,-386.65,0.50945,0.0094475,0.083239,33251,-388.81,0.50836,0.008362,0.084559,33685,-343.47
0.50873,0.0087305,-0.026951,-31820,-361.78,0.50877,0.0087664,-0.023208,-27246,-364.35,0.50961,0.0096124,-0.023054,-27115,-399.3,0.50966,0.0096589,-0.018874,-21939,-401.82,0.50855,0.0085533,-0.024883,-29596,-355.5
0.5089,0.0089043,0.025076,13211,-369.55,0.50894,0.0089356,0.024473,12789,-370.93,0.50979,0.009794,0.024091,12447,-407.07,0.50985,0.0098462,0.026337,13457,-409.85,0.50872,0.008721,0.025802,13382,-362.18
0.50908,0.0090834,-0.039942,-74543,-374.06,0.50911,0.0091094,-0.037106,-68933,-375.99,0.50998,0.0099843,-0.033652,-64603,-411.94,0.51004,0.010043,-0.03092,-61202,-414.6,0.5089,0.008896,-0.031924,-63823,-367.04
0.50929,0.009291,0.030414,14821,-387.46,0.50931,0.0093105,0.030783,14743,-388.75,0.5102,0.010199,0.03094,14482,-426.4,0.51026,0.010265,0.031364,14391,-429.92,0.50909,0.0090947,0.029619,14103,-380.15
0.50953,0.0095307,0.036849,35929,-388.27,0.50955,0.0095486,0.041877,37787,-389.75,0.51045,0.01045,0.037275,35794,-426.82,0.51052,0.010521,0.035679,34936,-430.1,0.50933,0.0093302,0.040419,37225,-380.47
0.51078,0.010784,-0.21341,-3.5293e+05,-449.59,0.51077,0.010772,-0.15295,-2.6259e+05,-452.18,0.51167,0.011675,0.04626,-49441,-491.88,0.51177,0.011773,0.082652,-40540,-494.18,0.51063,0.010626,0.11071,-41369,-444.6
0.51252,0.01252,0.35216,93307,-526.48,0.51231,0.012309,0.31367,92325,-515.32,0.51322,0.013221,0.30209,91672,-552.65,0.51343,0.013431,0.30936,93501,-564.03,0.51234,0.012337,0.3221,92917,-519.79
0.5139,0.013896,0.12322,-45564,-579.25,0.51378,0.013782,0.12204,-38577,-574.64,0.51462,0.014622,0.1285,-34397,-610.88,0.51479,0.014791,0.16414,-2451.9,-616.18,0.5137,0.013697,0.16037,-10531,-569.2
0.51573,0.015731,0.10905,65943,-653.79,0.51529,0.015286,0.07002,50981,-644.52,0.51609,0.016091,0.066116,49016,-676.42,0.51629,0.016289,0.063718,47779,-684.63,0.51526,0.015259,0.065755,48352,-641.18
0.51724,0.017242,0.25999,1.0981e+05,-730.96,0.51669,0.016694,0.31334,1.0981e+05,-690.46,0.51751,0.017513,0.31192,1.0981e+05,-725.79,0.51768,0.017683,0.2939,1.0981e+05,-737.1,0.51659,0.016588,0.25129,1.0899e+05,-695.2
0.51868,0.018682,0.10638,60573,-768.22,0.51804,0.018041,0.00090288,12418,-766.42,0.51885,0.018854,-0.00317,7587.9,-801.59,0.51908,0.019084,-0.00067246,11071,-807.32,0.51811,0.018106,0.10752,58781,-751.43
0.52031,0.020314,0.26801,1.0981e+05,-861.57,0.51941,0.019408,0.32062,1.0981e+05,-804.76,0.5202,0.020202,0.31745,1.0981e+05,-837.4,0.52039,0.020393,0.30129,1.0981e+05,-853.1,0.51948,0.019483,0.23038,1.0266e+05,-829.95
0.52169,0.021686,-0.085209,-96465,-912.62,0.5208,0.020801,-0.035146,-34207,-882.45,0.52156,0.021557,-0.053382,-58330,-917.12,0.52193,0.021934,0.015507,19257,-921,0.5207,0.020705,0.0389,29272,-859.08
0.52317,0.023167,-0.23168,-4.091e+05,-967.92,0.52207,0.022072,0.010485,-82466,-930.4,0.52275,0.02275,0.088916,-52429,-958.13,0.52313,0.023127,0.12883,-11686,-986.44,0.52214,0.022143,-0.12682,-2.2352e+05,-942.36
0.52468,0.024679,0.0064416,15309,-1061.8,0.52351,0.023509,0.091407,56676,-987.05,0.52418,0.024176,0.10323,61499,-1015.9,0.52457,0.02457,0.127,71377,-1021.9,0.52332,0.023316,0.0074373,15870,-989.85
0.52611,0.026106,-0.0070304,8277.5,-1082.7,0.52476,0.024758,-0.071059,-83580,-1055.7,0.5254,0.025399,-0.056582,-65102,-1085.5,0.52596,0.025963,-0.041071,-48051,-1121.6,0.52464,0.024635,0.041824,31998,-1024.8
0.5276,0.027602,-0.075492,-88822,-7119.3,0.52614,0.026138,0.013943,20750,-1091.7,0.52673,0.026725,0.009672,19613,-1114.3,0.52704,0.027037,-0.11853,-1.4028e+05,-1133.9,0.52582,0.025815,-0.016759,-18934,-1120.4
0.52874,0.028738,-0.3384,-3.4818e+05,-7071,0.52737,0.027373,-0.064919,-1.1521e+05,-7069.5,0.52805,0.028051,-0.11724,-1.5101e+05,-7197.5,0.52814,0.028142,-0.14489,-1.6999e+05,-7139.8,0.52661,0.02661,-0.23717,-2.8369e+05,-1108.5
0.52938,0.029385,0.32237,1.0981e+05,-7374.9,0.5282,0.0282,0.30662,1.0981e+05,-1164,0.52866,0.028661,0.31735,1.0981e+05,-7055.4,0.52907,0.029071,0.28056,1.0981e+05,-7255.6,0.52757,0.027573,0.24994,1.0858e+05,-7046.9
0.53042,0.030422,0.24241,23986,-7639,0.52907,0.029074,0.11057,-97316,-7321.5,0.52917,0.02917,0.092356,-1.0283e+05,-7323.6,0.52963,0.029631,0.17865,-49047,-7411,0.52865,0.028655,0.15786,-78842,-7152.1
0.53115,0.031154,-0.3896,-4.1898e+05,-7816.6,0.52992,0.029922,-0.37118,-4.1537e+05,-7505.5,0.53017,0.030174,-0.40981,-4.0015e+05,-7593.9,0.53053,0.030535,-0.43189,-3.9888e+05,-7691.4,0.52918,0.029181,-0.46283,-4.0792e+05,-7319.1
0.53195,0.031947,-0.306,-3.2663e+05,-8025,0.53069,0.030691,-0.30661,-3.2058e+05,-7706.1,0.53094,0.03094,-0.33303,-3.4317e+05,-7758.4,0.53131,0.031307,-0.33083,-3.4849e+05,-7854,0.53001,0.030011,-0.31311,-3.027e+05,-7523.6
0.53271,0.032712,0.067428,38881,-8213.9,0.53148,0.031483,0.067968,39218,-7891.2,0.53176,0.031761,0.081297,45018,-7962.9,0.53209,0.032095,0.050768,32684,-8058.3,0.53069,0.030692,0.068404,39732,-7686.8
0.53339,0.03339,0.37894,1.0981e+05,-8380.5,0.53224,0.032235,0.35515,1.0981e+05,-8094.3,0.53249,0.032486,0.3646,1.0981e+05,-8154,0.53285,0.032852,0.39515,1.0981e+05,-8247.6,0.53137,0.031375,0.36046,1.0981e+05,-7876.1
0.53401,0.03401,0.46266,1.0981e+05,-8563.4,0.53293,0.032929,0.46521,1.0981e+05,-8281.4,0.53314,0.033139,0.49996,1.0981e+05,-8334.7,0.53353,0.033534,0.60174,1.0981e+05,-8436.6,0.53201,0.032015,0.53951,1.0981e+05,-8045.2
0.5346,0.034599,-0.37403,-3.6984e+05,-8710.7,0.53359,0.03359,-0.33429,-3.4163e+05,-8445.3,0.53377,0.033769,-0.32529,-3.5444e+05,-8495.8,0.53422,0.034218,-0.33098,-3.5458e+05,-8627,0.53259,0.03259,-0.32355,-3.5825e+05,-8201.7
0.53524,0.035239,0.027808,21034,-8874,0.53427,0.034271,0.0791,38369,-8638.2,0.53447,0.034465,0.052699,29482,-8682.1,0.53495,0.034953,0.042371,26451,-8797.2,0.53327,0.033271,0.055725,30790,-8360.3
0.53574,0.035737,0.11937,67281,-8989.9,0.53477,0.034774,0.060619,40269,-8746.4,0.53498,0.034977,0.077174,48407,-8797.4,0.53554,0.035541,0.093451,56343,-8953,0.53381,0.033809,0.079756,49671,-8508.1
0.53619,0.036186,0.31468,1.0981e+05,-9103.7,0.5353,0.035298,0.27874,1.0981e+05,-8890.8,0.5355,0.035503,0.32802,1.0981e+05,-8931.2,0.53613,0.036125,0.32182,1.0981e+05,-9091.5,0.53436,0.034359,0.31086,1.0981e+05,-8627.2
0.53657,0.036567,0.64936,93893,-9246.8,0.53575,0.035753,0.62368,92101,-9027.1,0.53595,0.035952,0.62623,93999,-9079.5,0.53662,0.036622,0.6304,97811,-9256.6,0.53485,0.034852,0.62063,95826,-8794.4
0.53693,0.03693,-0.26511,-4.3592e+05,-9336.3,0.53621,0.03621,-0.35169,-4.3592e+05,-9153.4,0.53641,0.036413,-0.27106,-4.3592e+05,-9207,0.53715,0.03715,-0.17147,-3.3678e+05,-9411.7,0.53536,0.035359,-0.16698,-3.3138e+05,-8941.4
0.53737,0.037369,-0.38825,-3.4661e+05,-9449.1,0.53668,0.036679,-0.3315,-3.2843e+05,-9278.3,0.53692,0.036924,-0.32808,-3.5549e+05,-9345.5,0.5377,0.037704,-0.35354,-3.631e+05,-9543.5,0.53593,0.035925,-0.34095,-3.5084e+05,-9072.5
0.53777,0.037772,-0.33044,-3.0211e+05,-9546.4,0.53708,0.037079,-0.3042,-3.3535e+05,-9384.2,0.53738,0.037376,-0.32538,-3.4283e+05,-9462.3,0.53822,0.03822,-0.34289,-3.4452e+05,-9691.9,0.53647,0.036466,-0.32354,-3.4213e+05,-9235
0.53801,0.038011,-0.27083,-3.0205e+05,-9602.5,0.53746,0.037456,-0.28683,-3.3433e+05,-9486.7,0.53782,0.037816,-0.30911,-3.1038e+05,-9567,0.53872,0.038715,-0.30421,-3.0417e+05,-9789.3,0.53697,0.036967,-0.31268,-3.1015e+05,-9336.3
0.53824,0.038237,-0.19493,-2.2661e+05,-9668.6,0.53776,0.03776,-0.24706,-2.9658e+05,-9545.3,0.53818,0.038185,-0.18875,-2.1707e+05,-9649.3,0.53914,0.039137,-0.17629,-2.023e+05,-9906.1,0.53739,0.037387,-0.20403,-2.3948e+05,-9448.4
0.53854,0.038545,-0.10796,-1.2148e+05,-9729.2,0.53811,0.03811,-0.045821,-41843,-9624.9,0.53856,0.038562,-0.037075,-32050,-9743,0.5396,0.039596,-0.027779,-19845,-10027,0.53789,0.037891,-0.0091974,4353.1,-9567.7
0.53869,0.038692,-0.26534,-4.3592e+05,-9820.1,0.53827,0.038271,-0.34622,-4.3592e+05,-9696.6,0.53876,0.038765,-0.24736,-4.2794e+05,-9845.6,0.53981,0.039806,-0.18806,-3.5671e+05,-10110,0.5381,0.038104,-0.22042,-3.9558e+05,-9663.9
0.53893,0.038935,-0.0052718,-1.3711e+05,-9852.6,0.5385,0.038498,0.099653,-1.0062e+05,-9757.8,0.53905,0.039047,0.14605,-86580,-9901,0.54013,0.040132,0.1515,-84929,-10202,0.53841,0.038412,0.15761,-78844,-9748.3
0.53916,0.039159,-0.60787,-4.2334e+05,-9902,0.5388,0.0388,-0.57519,-4.3592e+05,-9844.1,0.53936,0.039358,-0.65925,-4.3592e+05,-9978.1,0.54052,0.040518,-0.67629,-4.3592e+05,-10277,0.53874,0.038735,-0.67778,-4.3592e+05,-9804.8
0.53934,0.039341,-0.33465,-3.4856e+05,-9985.1,0.5391,0.039103,-0.37798,-3.4594e+05,-9908.8,0.53968,0.039683,-0.36625,-3.5224e+05,-10069,0.54089,0.040889,-0.33729,-3.4557e+05,-10397,0.53913,0.039128,-0.36404,-3.5287e+05,-9932.7
0.53948,0.039481,-0.19881,-3.6962e+05,-10003,0.53935,0.039345,-0.42287,-4.3592e+05,-9982.2,0.53994,0.03994,-0.37218,-4.3592e+05,-10139,0.54118,0.041182,-0.3811,-4.3592e+05,-10474,0.53942,0.03942,-0.39896,-4.3592e+05,-10008
0.53972,0.039719,-0.19043,-3.5955e+05,-10077,0.53961,0.039614,-0.26124,-4.3592e+05,-10048,0.54018,0.040182,-0.26677,-4.3592e+05,-10205,0.54142,0.04142,-0.21516,-3.8926e+05,-10524,0.53963,0.039629,-0.25517,-4.3592e+05,-10053
0.54002,0.040017,-0.41438,-3.6076e+05,-10147,0.53991,0.039912,-0.36114,-3.4266e+05,-10131,0.54047,0.040473,-0.37685,-3.6807e+05,-10282,0.54173,0.041728,-0.39027,-3.674e+05,-10641,0.53992,0.039917,-0.37011,-3.5757e+05,-10152
0.54022,0.040223,-0.37527,-3.4671e+05,-10185,0.54018,0.040177,-0.36152,-3.4771e+05,-10199,0.54074,0.04074,-0.3968,-3.622e+05,-10345,0.54199,0.041993,-0.40488,-3.7504e+05,-10673,0.54017,0.040165,-0.40199,-3.5362e+05,-10183
0.54059,0.040595,0.36818,1.0981e+05,-10269,0.54062,0.040616,0.32775,1.0981e+05,-10275,0.54118,0.041176,0.32145,1.0981e+05,-10413,0.54245,0.042449,0.32796,1.0981e+05,-10759,0.54057,0.040567,0.30479,1.0981e+05,-10268
0.54086,0.040858,0.042154,30613,-10353,0.54095,0.040952,0.070747,43044,-10399,0.54149,0.041491,0.084271,48259,-10535,0.54276,0.04276,0.09008,50338,-10893,0.54088,0.040885,0.08954,50469,-10376
0.54105,0.041053,-0.016449,-6855.2,-10400,0.54116,0.041157,0.051888,31753,-10420,0.54164,0.041644,0.039115,26192,-10567,0.54289,0.042886,-0.012948,-3576.2,-10889,0.541,0.041002,0.090769,44810,-10392
0.54107,0.041066,-0.014964,-1.4875e+05,-10423,0.54116,0.04116,-0.03248,-1.698e+05,-10470,0.54159,0.041592,0.073382,-1.0857e+05,-10578,0.54283,0.042826,-0.017354,-1.5163e+05,-10925,0.54088,0.040884,-0.0053435,-1.372e+05,-10409
0.54121,0.041212,0.3048,1.0981e+05,-10456,0.54137,0.041366,0.34909,1.0981e+05,-10519,0.54177,0.041773,0.2868,1.0981e+05,-10630,0.54299,0.042993,0.28669,1.0981e+05,-10937,0.54099,0.040992,0.29175,1.0981e+05,-10414
0.5416,0.041595,0.42036,1.0981e+05,-10508,0.54179,0.041793,0.39498,1.0981e+05,-10568,0.54222,0.042216,0.35213,1.0981e+05,-10667,0.54338,0.043383,0.36255,1.0981e+05,-10992,0.54143,0.041434,0.37376,1.0981e+05,-10475
0.54182,0.041815,0.4391,1.0981e+05,-10652,0.54211,0.042114,0.44529,1.0981e+05,-10757,0.54251,0.042509,0.50971,1.0981e+05,-10850,0.54369,0.043693,0.51285,1.0981e+05,-11163,0.54177,0.041775,0.501,1.0981e+05,-10656
0.54191,0.041913,-0.41049,-3.7791e+05,-10650,0.54227,0.042269,-0.41284,-3.4166e+05,-10734,0.5426,0.042603,-0.37397,-3.32e+05,-10835,0.54378,0.043778,-0.37819,-3.4761e+05,-11155,0.54185,0.041854,-0.37239,-3.2958e+05,-10643
0.54223,0.042232,0.11137,66645,-10663,0.54261,0.042612,0.12346,70304,-10783,0.54285,0.042848,0.13612,74136,-10832,0.54409,0.044086,0.12235,69968,-11184,0.54211,0.042115,0.13386,73452,-10648
0.54251,0.042509,-0.0047201,10552,-10830,0.54295,0.042952,-0.036489,-32308,-10998,0.54317,0.043168,-0.096316,-1.0818e+05,-11053,0.54443,0.044426,-0.10069,-1.1193e+05,-11364,0.54245,0.042454,-0.093304,-1.0404e+05,-10844
0.54257,0.04257,0.35924,80690,-10827,0.54308,0.043083,0.46214,93687,-10954,0.54338,0.043384,0.33953,80679,-11045,0.5446,0.044597,0.32261,77736,-11378,0.54266,0.042661,0.32775,78863,-10877
0.54258,0.042579,0.043064,26207,-10788,0.54309,0.043095,0.0035203,12449,-10964,0.54337,0.043365,0.049133,27909,-11023,0.54462,0.044618,0.096887,44615,-11353,0.54263,0.042625,0.033339,22469,-10825
0.54288,0.042882,0.62477,93787,-10916,0.54344,0.043442,0.55389,88409,-11054,0.54368,0.043679,0.55877,87998,-11121,0.54493,0.04493,0.61875,95878,-11457,0.54293,0.042933,0.59673,91970,-10914
0.54333,0.043331,-0.28654,-3.0507e+05,-11044,0.54381,0.043808,-0.21691,-2.5502e+05,-11189,0.54405,0.044051,-0.2385,-2.8303e+05,-11257,0.5453,0.045297,-0.27054,-3.153e+05,-11609,0.54335,0.043354,-0.20927,-2.4461e+05,-11090
0.5435,0.043504,0.084624,54286,-11038,0.54389,0.043891,0.096277,58544,-11170,0.54408,0.044077,0.062736,43103,-11222,0.54529,0.045294,0.080047,51717,-11538,0.54334,0.043342,0.10449,61894,-11019
0.54357,0.043571,0.16801,83786,-11080,0.54383,0.043828,0.14483,76770,-11155,0.54402,0.044023,0.15462,79735,-11206,0.54518,0.045177,0.17956,87282,-11524,0.54321,0.043209,0.17629,86291,-10996
0.54386,0.043865,0.16671,-39914,-11171,0.54413,0.044125,0.12775,-90030,-11256,0.54427,0.044267,0.088061,-1.0413e+05,-11281,0.5454,0.045398,0.099702,-1.006e+05,-11590,0.5434,0.043396,0.054859,-1.1418e+05,-11057
0.54441,0.044415,0.17099,84687,-11354,0.54462,0.044618,0.20599,95281,-11412,0.54464,0.044642,0.22453,1.0089e+05,-11428,0.54572,0.045722,0.1853,89018,-11712,0.54374,0.043736,0.24335,1.0659e+05,-11174
