0.003334,-0.020713,-2.879e-05,-0.61448,-0.32907,-2.879e-05,-1.2842,-0.32941,-2.879e-05,-1.9538,-0.32994,-2.879e-05,-2.6138,-0.33001,-2.879e-05,-3.2844,-0.32953,-2.879e-05,-4.0164,-0.17221,-2.879e-05
0.0041306,-0.020793,-2.8415e-05,-0.61357,-0.32924,-2.8415e-05,-1.2833,-0.32953,-2.8415e-05,-1.9529,-0.33002,-2.8415e-05,-2.6129,-0.33005,-2.8415e-05,-3.2834,-0.32949,-2.8415e-05,-4.0156,-0.17197,-2.8415e-05
0.004627,-0.020854,-2.5373e-05,-0.61285,-0.3294,-2.5373e-05,-1.2826,-0.32961,-2.5373e-05,-1.9521,-0.33004,-2.5373e-05,-2.6121,-0.33,-2.5373e-05,-3.2827,-0.32935,-2.5373e-05,-4.0151,-0.1716,-2.5373e-05
0.0049962,-0.020773,-2.0561e-05,-0.61256,-0.32941,-2.0561e-05,-1.2823,-0.32959,-2.0561e-05,-1.9519,-0.33,-2.0561e-05,-2.6118,-0.32994,-2.0561e-05,-3.2825,-0.32925,-2.0561e-05,-4.0148,-0.17133,-2.0561e-05
0.0050342,-0.020824,-1.5618e-05,-0.6122,-0.32954,-1.5618e-05,-1.2819,-0.32964,-1.5618e-05,-1.9514,-0.32999,-1.5618e-05,-2.6114,-0.32986,-1.5618e-05,-3.282,-0.32907,-1.5618e-05,-4.0148,-0.17088,-1.5618e-05
0.0049035,-0.020649,-1.2439e-05,-0.61238,-0.32951,-1.2439e-05,-1.2821,-0.32962,-1.2439e-05,-1.9516,-0.32999,-1.2439e-05,-2.6116,-0.32986,-1.2439e-05,-3.2823,-0.32907,-1.2439e-05,-4.0149,-0.17078,-1.2439e-05
0.0043733,-0.020688,-1.0219e-05,-0.61265,-0.32968,-1.0219e-05,-1.2824,-0.32973,-1.0219e-05,-1.9519,-0.33007,-1.0219e-05,-2.6118,-0.32991,-1.0219e-05,-3.2825,-0.32904,-1.0219e-05,-4.0154,-0.17053,-1.0219e-05
0.0036804,-0.020579,-6.9265e-06,-0.61322,-0.32966,-6.9265e-06,-1.283,-0.32971,-6.9265e-06,-1.9525,-0.33006,-6.9265e-06,-2.6124,-0.32989,-6.9265e-06,-3.2831,-0.329,-6.9265e-06,-4.0161,-0.17035,-6.9265e-06
0.0028281,-0.02039,-4.0729e-06,-0.61402,-0.32966,-4.0729e-06,-1.2837,-0.32971,-4.0729e-06,-1.9532,-0.33008,-4.0729e-06,-2.6132,-0.32991,-4.0729e-06,-3.2839,-0.329,-4.0729e-06,-4.0169,-0.17021,-4.0729e-06
0.0018205,-0.020225,-2.8314e-06,-0.61465,-0.32968,-2.8314e-06,-1.2844,-0.32971,-2.8314e-06,-1.9539,-0.33009,-2.8314e-06,-2.6138,-0.32992,-2.8314e-06,-3.2845,-0.32898,-2.8314e-06,-4.0179,-0.17,-2.8314e-06
0.00084456,-0.019928,-3.7498e-06,-0.61566,-0.3296,-3.7498e-06,-1.2855,-0.32967,-3.7498e-06,-1.9549,-0.33012,-3.7498e-06,-2.6149,-0.33001,-3.7498e-06,-3.2855,-0.3291,-3.7498e-06,-4.0189,-0.17005,-3.7498e-06
-0.00023724,-0.019817,-4.8834e-06,-0.61639,-0.32965,-4.8834e-06,-1.2862,-0.32971,-4.8834e-06,-1.9556,-0.33019,-4.8834e-06,-2.6155,-0.33007,-4.8834e-06,-3.2863,-0.32913,-4.8834e-06,-4.02,-0.1699,-4.8834e-06
-0.001171,-0.019459,-5.9437e-06,-0.61729,-0.32949,-5.9437e-06,-1.2871,-0.32961,-5.9437e-06,-1.9565,-0.33015,-5.9437e-06,-2.6164,-0.33009,-5.9437e-06,-3.2872,-0.3292,-5.9437e-06,-4.0209,-0.16992,-5.9437e-06
-0.0020579,-0.019182,-7.8193e-06,-0.6179,-0.32948,-7.8193e-06,-1.2877,-0.3296,-7.8193e-06,-1.9571,-0.33019,-7.8193e-06,-2.6171,-0.33016,-7.8193e-06,-3.2878,-0.32926,-7.8193e-06,-4.0218,-0.16983,-7.8193e-06
-0.0027573,-0.018898,-1.1311e-05,-0.61836,-0.32938,-1.1311e-05,-1.2882,-0.32953,-1.1311e-05,-1.9575,-0.33018,-1.1311e-05,-2.6175,-0.33018,-1.1311e-05,-3.2884,-0.32931,-1.1311e-05,-4.0225,-0.16978,-1.1311e-05
-0.0032698,-0.018596,-1.4983e-05,-0.61886,-0.3293,-1.4983e-05,-1.2887,-0.32949,-1.4983e-05,-1.9581,-0.33021,-1.4983e-05,-2.618,-0.33027,-1.4983e-05,-3.2889,-0.32944,-1.4983e-05,-4.023,-0.16984,-1.4983e-05
-0.0037067,-0.018393,-1.8108e-05,-0.61889,-0.32929,-1.8108e-05,-1.2888,-0.32948,-1.8108e-05,-1.958,-0.33023,-1.8108e-05,-2.618,-0.3303,-1.8108e-05,-3.2889,-0.32945,-1.8108e-05,-4.0234,-0.16967,-1.8108e-05
-0.0038462,-0.018012,-2.1158e-05,-0.61903,-0.32914,-2.1158e-05,-1.2889,-0.32938,-2.1158e-05,-1.9582,-0.33021,-2.1158e-05,-2.6182,-0.33034,-2.1158e-05,-3.2891,-0.32953,-2.1158e-05,-4.0235,-0.1697,-2.1158e-05
-0.0038926,-0.017852,-2.4455e-05,-0.61875,-0.32917,-2.4455e-05,-1.2886,-0.32939,-2.4455e-05,-1.9579,-0.33023,-2.4455e-05,-2.6178,-0.33037,-2.4455e-05,-3.2888,-0.32954,-2.4455e-05,-4.0236,-0.16952,-2.4455e-05
-0.0037055,-0.017585,-2.8071e-05,-0.61844,-0.32907,-2.8071e-05,-1.2884,-0.32932,-2.8071e-05,-1.9576,-0.33021,-2.8071e-05,-2.6176,-0.33038,-2.8071e-05,-3.2885,-0.32957,-2.8071e-05,-4.0234,-0.16946,-2.8071e-05
-0.0034356,-0.017381,-3.0679e-05,-0.61803,-0.32908,-3.0679e-05,-1.2879,-0.32933,-3.0679e-05,-1.9572,-0.33024,-3.0679e-05,-2.6172,-0.33043,-3.0679e-05,-3.2881,-0.32961,-3.0679e-05,-4.0231,-0.16934,-3.0679e-05
-0.0030673,-0.01721,-3.2604e-05,-0.61736,-0.32908,-3.2604e-05,-1.2873,-0.32931,-3.2604e-05,-1.9565,-0.33023,-3.2604e-05,-2.6164,-0.33041,-3.2604e-05,-3.2875,-0.32956,-3.2604e-05,-4.0227,-0.16911,-3.2604e-05
-0.002523,-0.016967,-3.424e-05,-0.61682,-0.32902,-3.424e-05,-1.2868,-0.32926,-3.424e-05,-1.956,-0.33022,-3.424e-05,-2.6159,-0.33043,-3.424e-05,-3.2869,-0.32958,-3.424e-05,-4.0222,-0.16902,-3.424e-05
-0.0020251,-0.016899,-3.5654e-05,-0.61596,-0.3291,-3.5654e-05,-1.2859,-0.3293,-3.5654e-05,-1.9551,-0.33024,-3.5654e-05,-2.615,-0.33042,-3.5654e-05,-3.2861,-0.32952,-3.5654e-05,-4.0217,-0.16872,-3.5654e-05
-0.001437,-0.016676,-3.651e-05,-0.61535,-0.32907,-3.651e-05,-1.2853,-0.32927,-3.651e-05,-1.9545,-0.33024,-3.651e-05,-2.6144,-0.33044,-3.651e-05,-3.2855,-0.32952,-3.651e-05,-4.0211,-0.16859,-3.651e-05
-0.00094258,-0.016596,-3.6495e-05,-0.61459,-0.32914,-3.6495e-05,-1.2845,-0.3293,-3.6495e-05,-1.9537,-0.33025,-3.6495e-05,-2.6136,-0.33041,-3.6495e-05,-3.2847,-0.32945,-3.6495e-05,-4.0206,-0.16828,-3.6495e-05
-0.00044244,-0.016462,-3.5843e-05,-0.61392,-0.32915,-3.5843e-05,-1.2839,-0.32929,-3.5843e-05,-1.953,-0.33023,-3.5843e-05,-2.613,-0.33038,-3.5843e-05,-3.2841,-0.32938,-3.5843e-05,-4.0201,-0.16803,-3.5843e-05
-1.8222e-05,-0.01633,-3.518e-05,-0.6134,-0.32918,-3.518e-05,-1.2833,-0.32929,-3.518e-05,-1.9525,-0.33024,-3.518e-05,-2.6124,-0.33038,-3.518e-05,-3.2836,-0.32933,-3.518e-05,-4.0197,-0.16779,-3.518e-05
0.00024956,-0.016265,-3.4136e-05,-0.61282,-0.32928,-3.4136e-05,-1.2828,-0.32934,-3.4136e-05,-1.9519,-0.33025,-3.4136e-05,-2.6118,-0.33035,-3.4136e-05,-3.283,-0.32925,-3.4136e-05,-4.0194,-0.16746,-3.4136e-05
0.00046429,-0.016094,-3.264e-05,-0.6126,-0.32931,-3.264e-05,-1.2825,-0.32937,-3.264e-05,-1.9517,-0.33029,-3.264e-05,-2.6116,-0.33039,-3.264e-05,-3.2827,-0.32926,-3.264e-05,-4.0192,-0.16727,-3.264e-05
0.00026725,-0.015818,-2.8211e-05,-0.61143,-0.33008,-2.8211e-05,-1.2813,-0.32992,-2.8211e-05,-1.9504,-0.33067,-2.8211e-05,-2.6103,-0.33062,-2.8211e-05,-3.2816,-0.32936,-2.8211e-05,-4.0194,-0.16585,-2.8211e-05
-9.9063e-05,-0.014549,-2.3186e-05,-0.60998,-0.33043,-2.3186e-05,-1.2802,-0.32992,-2.3186e-05,-1.9493,-0.33051,-2.3186e-05,-2.609,-0.33041,-2.3186e-05,-3.2802,-0.32905,-2.3186e-05,-4.0198,-0.16368,-2.3186e-05
-0.00060878,-0.012945,-2.0741e-05,-0.60924,-0.33014,-2.0741e-05,-1.2794,-0.32966,-2.0741e-05,-1.9484,-0.33011,-2.0741e-05,-2.6084,-0.32992,-2.0741e-05,-3.2794,-0.32848,-2.0741e-05,-4.0203,-0.16172,-2.0741e-05
-0.0013299,-0.011697,-1.8137e-05,-0.60818,-0.33053,-1.8137e-05,-1.2784,-0.32967,-1.8137e-05,-1.9477,-0.33004,-1.8137e-05,-2.6074,-0.32983,-1.8137e-05,-3.2784,-0.32842,-1.8137e-05,-4.021,-0.16012,-1.8137e-05
-0.002189,-0.010196,-1.2715e-05,-0.60721,-0.33054,-1.2715e-05,-1.278,-0.32964,-1.2715e-05,-1.9472,-0.33006,-1.2715e-05,-2.607,-0.32985,-1.2715e-05,-3.278,-0.3284,-1.2715e-05,-4.0218,-0.15885,-1.2715e-05
-0.0032949,-0.0086168,-8.0572e-06,-0.60732,-0.33041,-8.0572e-06,-1.2774,-0.32943,-8.0572e-06,-1.9464,-0.32986,-8.0572e-06,-2.6063,-0.32975,-8.0572e-06,-3.2776,-0.3285,-8.0572e-06,-4.0229,-0.15753,-8.0572e-06
-0.0045147,-0.0070029,-5.7376e-06,-0.60609,-0.33043,-5.7376e-06,-1.2775,-0.32932,-5.7376e-06,-1.9468,-0.32983,-5.7376e-06,-2.6064,-0.32976,-5.7376e-06,-3.2768,-0.3286,-5.7376e-06,-4.0241,-0.15641,-5.7376e-06
-0.0059593,-0.0054568,-4.147e-06,-0.60635,-0.33022,-4.147e-06,-1.277,-0.32918,-4.147e-06,-1.9462,-0.32972,-4.147e-06,-2.6061,-0.3299,-4.147e-06,-3.2777,-0.32855,-4.147e-06,-4.0255,-0.15528,-4.147e-06
-0.0075056,-0.0038488,-2.3995e-06,-0.60631,-0.33017,-2.3995e-06,-1.2774,-0.32904,-2.3995e-06,-1.9466,-0.3296,-2.3995e-06,-2.6059,-0.32986,-2.3995e-06,-3.2769,-0.32881,-2.3995e-06,-4.027,-0.15426,-2.3995e-06
-0.0091647,-0.0022533,-1.5542e-06,-0.60562,-0.33004,-1.5542e-06,-1.2775,-0.32898,-1.5542e-06,-1.947,-0.32963,-1.5542e-06,-2.6065,-0.33001,-1.5542e-06,-3.2774,-0.32877,-1.5542e-06,-4.0286,-0.15324,-1.5542e-06
-0.010826,-0.00070988,-3.4395e-06,-0.60686,-0.32996,-3.4395e-06,-1.2773,-0.32875,-3.4395e-06,-1.9465,-0.32946,-3.4395e-06,-2.6059,-0.33009,-3.4395e-06,-3.2781,-0.32895,-3.4395e-06,-4.0303,-0.15226,-3.4395e-06
-0.012495,0.0008082,-6.7565e-06,-0.60555,-0.3299,-6.7565e-06,-1.2783,-0.32876,-6.7565e-06,-1.9477,-0.32953,-6.7565e-06,-2.607,-0.33003,-6.7565e-06,-3.2773,-0.32906,-6.7565e-06,-4.0319,-0.15139,-6.7565e-06
